id,age,department,distancefromhome,education,employeecount,gender,jobrole,job_satisfaction,marital_status,monthly_income,num_companies_worked,performancerating,total_working_years,work_life_balance,years_at_company,years_since_last_promotion
1284,28,Research & Development,1,Bachelor,1,Male,Research Scientist,Very High,Married,2044,1,Excellent,5,Best,5,0
1285,39,Research & Development,10,Below College,1,Male,Research Director,High,Single,13464,7,Outstanding,9,Better,4,2
1286,46,Sales,26,College,1,Male,Sales Executive,Medium,Single,7991,8,Excellent,6,Better,2,2
1287,40,Research & Development,2,College,1,Female,Laboratory Technician,Low,Married,3377,4,Excellent,7,Good,4,0
1288,42,Research & Development,13,Bachelor,1,Male,Healthcare Representative,Low,Married,5538,5,Excellent,10,Good,0,0
1289,35,Research & Development,2,College,1,Male,Manufacturing Director,Very High,Divorced,5762,2,Excellent,15,Better,7,1
1290,38,Human Resources,2,Bachelor,1,Male,Human Resources,Medium,Divorced,2592,5,Excellent,13,Better,11,3
1291,34,Research & Development,9,Master,1,Male,Laboratory Technician,Low,Married,5346,4,Excellent,11,Good,7,0
1292,37,Research & Development,10,Master,1,Male,Manufacturing Director,Low,Single,4213,1,Excellent,10,Bad,10,0
1293,39,Sales,20,Bachelor,1,Male,Sales Executive,Very High,Divorced,4127,2,Excellent,7,Better,2,2
1294,43,Research & Development,9,Bachelor,1,Male,Research Scientist,High,Single,2438,4,Excellent,7,Good,3,1
1295,41,Research & Development,5,Bachelor,1,Male,Healthcare Representative,Medium,Single,6870,3,Excellent,11,Bad,3,1
1296,41,Sales,4,Below College,1,Female,Sales Executive,High,Divorced,10447,0,Excellent,23,Best,22,13
1297,30,Research & Development,10,Bachelor,1,Female,Manufacturing Director,High,Single,9667,9,Excellent,9,Better,7,0
1298,26,Human Resources,20,College,1,Female,Human Resources,Medium,Married,2148,0,Excellent,6,Better,5,1
1299,46,Research & Development,21,College,1,Female,Healthcare Representative,Medium,Married,8926,4,Outstanding,13,Best,9,3
1300,40,Research & Development,1,Bachelor,1,Female,Healthcare Representative,Very High,Divorced,6513,4,Excellent,12,Better,5,0
1301,34,Sales,8,College,1,Male,Sales Executive,High,Married,6799,1,Outstanding,10,Better,10,4
1302,58,Sales,2,Bachelor,1,Male,Manager,Medium,Divorced,16291,4,Outstanding,37,Good,16,14
1303,35,Research & Development,23,Master,1,Male,Laboratory Technician,High,Married,2705,0,Excellent,6,Best,5,0
1304,47,Research & Development,4,Bachelor,1,Female,Manufacturing Director,Medium,Divorced,10333,8,Excellent,28,Better,22,14
1305,40,Research & Development,12,Bachelor,1,Female,Healthcare Representative,Low,Divorced,4448,2,Excellent,15,Better,7,7
1306,54,Research & Development,7,Master,1,Female,Research Scientist,Very High,Married,6854,4,Excellent,14,Good,7,1
1307,31,Sales,7,Master,1,Female,Sales Executive,Low,Married,9637,2,Excellent,9,Better,3,2
1308,28,Research & Development,1,Bachelor,1,Female,Research Scientist,Low,Married,3591,1,Outstanding,3,Better,3,1
1309,38,Sales,2,Master,1,Female,Sales Representative,Very High,Married,5405,2,Outstanding,20,Good,4,0
1310,26,Sales,10,Bachelor,1,Male,Sales Executive,Very High,Single,4684,1,Excellent,5,Better,5,1
1311,58,Research & Development,15,Master,1,Male,Research Director,High,Married,15787,2,Excellent,23,Better,2,2
1312,18,Research & Development,14,Bachelor,1,Female,Research Scientist,High,Single,1514,1,Excellent,0,Bad,0,0
1313,31,Human Resources,18,Doctor,1,Male,Human Resources,Low,Married,2956,0,Excellent,2,Better,1,0
1314,29,Human Resources,13,Bachelor,1,Male,Human Resources,Low,Divorced,2335,4,Excellent,4,Better,2,2
1315,45,Sales,2,Master,1,Female,Sales Executive,High,Married,5154,4,Outstanding,10,Best,8,5
1316,36,Research & Development,2,Master,1,Female,Research Scientist,Medium,Married,6962,4,Outstanding,15,Better,1,0
1317,43,Sales,2,Master,1,Male,Sales Executive,Very High,Married,5675,1,Outstanding,7,Better,7,7
1318,27,Research & Development,5,College,1,Female,Laboratory Technician,Very High,Single,2379,0,Excellent,6,Good,5,0
1319,29,Research & Development,20,Below College,1,Male,Laboratory Technician,Very High,Married,3812,1,Excellent,11,Best,11,3
1320,32,Sales,10,Master,1,Male,Sales Executive,Very High,Single,4648,8,Excellent,4,Best,0,0
1321,42,Research & Development,10,Master,1,Male,Research Scientist,High,Married,2936,3,Outstanding,10,Good,6,3
1322,47,Research & Development,9,Master,1,Female,Laboratory Technician,High,Single,2105,4,Excellent,7,Better,2,2
1323,46,Research & Development,2,College,1,Male,Manufacturing Director,Very High,Divorced,8578,3,Excellent,12,Good,9,4
1324,28,Human Resources,1,College,1,Male,Human Resources,Very High,Divorced,2706,1,Excellent,3,Better,3,2
1325,29,Research & Development,29,Below College,1,Male,Healthcare Representative,High,Divorced,6384,8,Excellent,11,Better,7,1
1326,42,Research & Development,8,Bachelor,1,Male,Laboratory Technician,High,Single,3968,4,Excellent,8,Better,0,0
1327,32,Sales,2,Master,1,Male,Sales Executive,Medium,Single,9907,7,Excellent,7,Good,2,2
1328,46,Sales,3,Bachelor,1,Female,Sales Executive,Low,Divorced,13225,2,Excellent,25,Better,19,2
1329,27,Sales,23,Below College,1,Female,Sales Representative,High,Married,3540,1,Outstanding,9,Better,9,5
1330,29,Human Resources,6,Below College,1,Male,Human Resources,Medium,Married,2804,1,Excellent,1,Better,1,0
1331,43,Research & Development,6,Bachelor,1,Female,Manager,High,Married,19392,7,Excellent,21,Better,16,6
1332,48,Research & Development,10,Bachelor,1,Male,Research Director,Medium,Married,19665,4,Excellent,29,Better,22,12
1333,29,Research & Development,24,College,1,Male,Research Scientist,Very High,Single,2439,1,Outstanding,1,Good,1,1
1334,46,Sales,10,Bachelor,1,Female,Sales Executive,Medium,Married,7314,5,Outstanding,14,Better,8,0
1335,27,Research & Development,15,Bachelor,1,Female,Research Scientist,Low,Married,4774,0,Excellent,8,Good,7,7
1336,39,Research & Development,19,Master,1,Male,Research Scientist,Very High,Divorced,3902,8,Excellent,7,Better,2,2
1337,55,Research & Development,2,Master,1,Male,Research Scientist,Very High,Married,2662,8,Outstanding,19,Best,5,0
1338,28,Sales,3,Bachelor,1,Female,Sales Representative,Medium,Married,2856,1,Excellent,1,Better,1,0
1339,30,Sales,9,Bachelor,1,Male,Sales Representative,Very High,Single,1081,1,Excellent,1,Good,1,0
1340,22,Research & Development,7,Below College,1,Male,Research Scientist,Medium,Single,2472,1,Outstanding,1,Better,1,0
1341,36,Sales,10,Master,1,Female,Sales Executive,High,Married,5673,1,Excellent,10,Better,10,1
1342,31,Research & Development,20,Bachelor,1,Male,Laboratory Technician,High,Divorced,4197,1,Excellent,10,Better,10,0
1343,34,Sales,4,Bachelor,1,Male,Sales Executive,Very High,Married,9713,2,Excellent,9,Better,5,1
1344,29,Research & Development,7,Bachelor,1,Male,Laboratory Technician,Low,Single,2062,3,Excellent,11,Better,3,1
1345,37,Research & Development,7,Master,1,Male,Research Scientist,Low,Married,4284,5,Outstanding,16,Better,5,0
1346,35,Research & Development,16,College,1,Female,Manufacturing Director,Medium,Married,4788,0,Excellent,4,Better,3,0
1347,45,Research & Development,25,College,1,Female,Manufacturing Director,Very High,Married,5906,0,Excellent,10,Good,9,3
1348,36,Human Resources,2,Below College,1,Male,Human Resources,Very High,Single,3886,1,Outstanding,10,Good,10,0
1349,40,Research & Development,1,Master,1,Male,Manager,Low,Divorced,16823,2,Excellent,22,Better,19,11
1350,26,Research & Development,1,College,1,Female,Research Scientist,High,Married,2933,1,Excellent,1,Good,1,1
1351,27,Sales,2,College,1,Female,Sales Executive,High,Single,6500,0,Excellent,9,Good,8,0
1352,48,Research & Development,22,Bachelor,1,Female,Manager,Very High,Divorced,17174,3,Excellent,24,Better,22,4
1353,44,Research & Development,1,Master,1,Male,Healthcare Representative,Low,Married,5033,2,Excellent,10,Better,2,2
1354,34,Research & Development,16,Master,1,Male,Research Scientist,Low,Married,2307,1,Outstanding,5,Better,5,3
1355,56,Research & Development,24,College,1,Male,Laboratory Technician,Very High,Single,2587,1,Excellent,5,Better,4,1
1356,36,Sales,17,College,1,Male,Sales Executive,Medium,Married,5507,2,Excellent,12,Bad,4,1
1357,41,Sales,8,Bachelor,1,Female,Sales Executive,Medium,Married,4393,5,Outstanding,14,Better,5,1
1358,42,Research & Development,6,Bachelor,1,Male,Research Director,Low,Married,13348,9,Excellent,18,Best,13,5
1359,31,Sales,10,College,1,Female,Sales Executive,Very High,Divorced,6583,2,Excellent,8,Better,5,1
1360,34,Sales,3,Below College,1,Female,Sales Executive,Very High,Married,8103,3,Excellent,9,Good,4,0
1361,31,Research & Development,4,Bachelor,1,Female,Laboratory Technician,High,Divorced,3978,8,Excellent,4,Good,2,2
1362,26,Research & Development,6,Bachelor,1,Male,Laboratory Technician,Very High,Married,2544,0,Excellent,8,Better,7,7
1363,45,Research & Development,1,Master,1,Male,Healthcare Representative,High,Single,5399,4,Excellent,12,Better,4,0
1364,33,Sales,10,Master,1,Male,Sales Executive,High,Single,5487,1,Excellent,10,Good,10,0
1365,28,Sales,1,College,1,Male,Sales Executive,Very High,Married,6834,1,Excellent,7,Better,7,0
1366,29,Sales,24,Bachelor,1,Male,Sales Representative,Low,Single,1091,1,Excellent,1,Better,1,0
1367,39,Sales,21,Master,1,Female,Sales Executive,High,Married,5736,6,Excellent,10,Better,3,1
1368,27,Research & Development,2,Master,1,Male,Research Scientist,Medium,Married,2226,1,Excellent,6,Good,5,1
1369,34,Research & Development,22,Master,1,Male,Research Scientist,Very High,Married,5747,1,Excellent,16,Better,15,6
1370,28,Sales,13,College,1,Female,Sales Executive,High,Single,9854,3,Excellent,6,Better,2,2
1371,47,Research & Development,14,Master,1,Male,Research Scientist,Medium,Married,5467,8,Excellent,16,Best,8,1
1372,56,Sales,11,Doctor,1,Female,Sales Executive,Low,Married,5380,4,Excellent,6,Better,0,0
1373,39,Research & Development,9,College,1,Male,Manufacturing Director,Low,Married,5151,1,Outstanding,10,Better,10,7
1374,38,Research & Development,8,Bachelor,1,Female,Research Scientist,Medium,Divorced,2133,1,Excellent,20,Better,20,0
1375,58,Sales,21,Bachelor,1,Female,Manager,Very High,Married,17875,4,Excellent,29,Good,1,0
1376,32,Research & Development,5,College,1,Female,Research Scientist,High,Single,2432,3,Excellent,8,Better,4,0
1377,38,Research & Development,9,College,1,Male,Research Scientist,Very High,Divorced,4771,2,Excellent,10,Best,5,0
1378,49,Research & Development,2,Below College,1,Male,Research Director,Very High,Married,19161,3,Excellent,28,Better,5,4
1379,42,Sales,12,Master,1,Male,Sales Executive,Very High,Divorced,5087,3,Excellent,14,Better,0,0
1380,27,Human Resources,22,Bachelor,1,Female,Human Resources,Medium,Married,2863,1,Excellent,1,Better,1,0
1381,35,Sales,18,Master,1,Male,Sales Executive,Low,Married,5561,0,Excellent,6,Bad,5,0
1382,28,Research & Development,16,Bachelor,1,Male,Research Scientist,High,Single,2144,1,Excellent,5,Good,5,1
1383,31,Research & Development,3,College,1,Male,Research Scientist,Low,Divorced,3065,1,Excellent,4,Best,4,2
1384,36,Research & Development,9,Master,1,Male,Laboratory Technician,Medium,Married,2810,1,Outstanding,5,Better,5,0
1385,34,Sales,1,Bachelor,1,Male,Sales Executive,Very High,Single,9888,1,Outstanding,14,Good,14,2
1386,34,Sales,13,Master,1,Male,Sales Executive,High,Divorced,8628,1,Excellent,9,Good,8,1
1387,26,Research & Development,1,Bachelor,1,Male,Laboratory Technician,Low,Single,2867,0,Excellent,8,Good,7,7
1388,29,Research & Development,1,Bachelor,1,Male,Healthcare Representative,Low,Married,5373,0,Excellent,6,Good,5,0
1389,32,Research & Development,15,Master,1,Female,Healthcare Representative,Very High,Divorced,6667,5,Excellent,9,Better,5,1
1390,31,Research & Development,1,Bachelor,1,Male,Research Scientist,Low,Married,5003,1,Outstanding,10,Better,10,8
1391,28,Research & Development,17,Bachelor,1,Male,Laboratory Technician,Very High,Divorced,2367,5,Excellent,6,Good,4,0
1392,38,Sales,1,Bachelor,1,Male,Sales Representative,Low,Single,2858,4,Excellent,20,Good,1,0
1393,35,Sales,7,Master,1,Female,Sales Executive,Very High,Married,5204,1,Excellent,10,Better,10,0
1394,27,Sales,9,Bachelor,1,Male,Sales Executive,Very High,Single,4105,1,Excellent,7,Better,7,0
1395,32,Research & Development,5,Master,1,Male,Manufacturing Director,Very High,Single,9679,8,Outstanding,8,Better,1,0
1396,31,Sales,26,Master,1,Male,Sales Executive,Very High,Married,5617,1,Excellent,10,Better,10,0
1397,53,Sales,24,Master,1,Male,Sales Executive,Low,Single,10448,6,Excellent,15,Good,2,2
1398,54,Research & Development,9,College,1,Female,Research Scientist,High,Married,2897,3,Excellent,9,Good,4,2
1399,33,Research & Development,7,College,1,Male,Healthcare Representative,High,Divorced,5968,1,Outstanding,9,Better,9,2
1400,43,Research & Development,11,Bachelor,1,Male,Healthcare Representative,High,Married,7510,1,Excellent,10,Better,10,0
1401,38,Human Resources,1,Master,1,Male,Human Resources,Medium,Married,2991,0,Excellent,7,Better,6,1
1402,55,Human Resources,26,Master,1,Male,Manager,Medium,Married,19636,4,Excellent,35,Better,10,1
1403,31,Research & Development,2,Below College,1,Female,Laboratory Technician,Very High,Divorced,1129,1,Excellent,1,Better,1,0
1404,39,Sales,15,Master,1,Male,Sales Executive,Low,Single,13341,0,Excellent,21,Better,20,11
1405,42,Research & Development,23,College,1,Male,Research Scientist,High,Single,4332,1,Excellent,20,Better,20,3
1406,31,Research & Development,10,Bachelor,1,Female,Research Director,High,Married,11031,4,Outstanding,13,Best,11,4
1407,54,Research & Development,10,Bachelor,1,Female,Manufacturing Director,Low,Single,4440,6,Excellent,9,Better,5,1
1408,24,Research & Development,1,College,1,Male,Healthcare Representative,High,Single,4617,1,Excellent,4,Good,4,1
1409,23,Research & Development,12,College,1,Male,Laboratory Technician,Very High,Single,2647,1,Excellent,5,Best,5,1
1410,40,Research & Development,11,Bachelor,1,Female,Laboratory Technician,High,Married,6323,1,Excellent,10,Best,10,9
1411,40,Sales,2,College,1,Female,Sales Executive,Medium,Married,5677,3,Excellent,15,Better,11,5
1412,25,Human Resources,2,Bachelor,1,Female,Human Resources,Medium,Married,2187,4,Excellent,6,Better,2,1
1413,30,Research & Development,1,College,1,Male,Laboratory Technician,Medium,Married,3748,1,Excellent,12,Good,12,1
1414,25,Research & Development,2,Below College,1,Male,Laboratory Technician,High,Divorced,3977,6,Excellent,7,Good,2,0
1415,47,Research & Development,25,Bachelor,1,Male,Healthcare Representative,High,Single,8633,2,Outstanding,25,Better,17,12
1416,33,Research & Development,1,College,1,Male,Laboratory Technician,High,Divorced,2008,1,Excellent,1,Good,1,0
1417,38,Sales,1,Master,1,Male,Sales Executive,Medium,Married,4440,0,Excellent,16,Better,15,5
1418,31,Sales,2,College,1,Male,Sales Representative,High,Married,3067,0,Excellent,3,Better,2,1
1419,38,Research & Development,6,Master,1,Male,Manufacturing Director,High,Married,5321,2,Excellent,10,Better,8,7
1420,42,Research & Development,18,Master,1,Male,Research Scientist,Low,Divorced,5410,6,Excellent,9,Good,4,1
1421,41,Research & Development,1,Bachelor,1,Male,Research Scientist,Very High,Married,2782,3,Outstanding,12,Better,5,1
1422,47,Research & Development,1,Below College,1,Female,Research Director,Medium,Married,11957,0,Excellent,14,Bad,13,5
1423,35,Research & Development,11,Master,1,Male,Laboratory Technician,High,Married,2660,7,Excellent,5,Better,2,2
1424,22,Research & Development,1,College,1,Male,Research Scientist,High,Single,3375,0,Excellent,4,Best,3,1
1425,35,Research & Development,9,Master,1,Male,Research Scientist,High,Single,5098,1,Excellent,10,Better,10,0
1426,33,Research & Development,15,College,1,Female,Healthcare Representative,Very High,Married,4878,0,Excellent,10,Better,9,8
1427,32,Research & Development,29,Master,1,Female,Laboratory Technician,Medium,Single,2837,1,Excellent,6,Better,6,4
1428,40,Research & Development,1,Master,1,Male,Laboratory Technician,Very High,Married,2406,8,Excellent,8,Good,1,0
1429,32,Sales,1,Master,1,Male,Sales Representative,Medium,Married,2269,0,Excellent,3,Better,2,2
1430,39,Research & Development,24,Below College,1,Male,Research Scientist,Very High,Single,4108,7,Excellent,18,Better,7,1
1431,38,Research & Development,10,Bachelor,1,Female,Research Director,High,Married,13206,3,Excellent,20,Better,18,1
1432,32,Sales,1,Master,1,Female,Sales Executive,Very High,Married,10422,1,Excellent,14,Better,14,5
1433,37,Research & Development,10,Bachelor,1,Female,Research Director,Very High,Married,13744,1,Outstanding,16,Better,16,6
1434,25,Sales,8,College,1,Female,Sales Executive,High,Divorced,4907,0,Outstanding,6,Good,5,0
1435,52,Sales,29,Master,1,Male,Sales Representative,Very High,Divorced,3482,2,Excellent,16,Good,9,0
1436,44,Research & Development,1,Bachelor,1,Male,Research Scientist,Very High,Single,2436,6,Excellent,6,Better,4,1
1437,21,Sales,5,Below College,1,Male,Sales Representative,Low,Single,2380,1,Excellent,2,Better,2,1
1438,39,Research & Development,9,Bachelor,1,Male,Manager,Very High,Single,19431,2,Excellent,21,Good,6,1
1439,23,Sales,9,Bachelor,1,Male,Sales Representative,Low,Married,1790,1,Excellent,1,Good,1,1
1440,36,Sales,3,Bachelor,1,Female,Sales Executive,Very High,Married,7644,0,Excellent,10,Better,9,3
1441,36,Research & Development,4,College,1,Female,Manufacturing Director,Medium,Divorced,5131,7,Excellent,18,Better,4,0
1442,56,Research & Development,1,Master,1,Male,Healthcare Representative,High,Divorced,6306,1,Outstanding,13,Good,13,1
1443,29,Research & Development,1,Master,1,Male,Research Scientist,Very High,Married,4787,9,Excellent,4,Best,2,2
1444,42,Research & Development,2,Bachelor,1,Male,Manager,High,Married,18880,5,Excellent,24,Good,22,4
1445,56,Research & Development,7,College,1,Male,Laboratory Technician,High,Married,2339,8,Excellent,14,Bad,10,9
1446,41,Research & Development,28,Master,1,Female,Manufacturing Director,Medium,Married,13570,0,Outstanding,21,Better,20,0
1447,34,Sales,28,Bachelor,1,Female,Sales Executive,High,Married,6712,1,Outstanding,8,Better,8,1
1448,36,Sales,15,Master,1,Male,Sales Executive,Very High,Divorced,5406,1,Outstanding,15,Good,15,11
1449,41,Sales,3,Bachelor,1,Male,Sales Executive,Medium,Divorced,8938,2,Excellent,14,Better,5,0
1450,32,Research & Development,2,Bachelor,1,Male,Research Scientist,Low,Single,2439,1,Excellent,4,Better,4,1
1451,35,Human Resources,26,Master,1,Female,Human Resources,Very High,Single,8837,1,Excellent,9,Better,9,1
1452,38,Sales,10,College,1,Female,Sales Executive,Very High,Married,5343,1,Excellent,10,Better,10,1
1453,50,Sales,1,Master,1,Male,Sales Executive,High,Divorced,6728,7,Excellent,12,Better,6,0
1454,36,Sales,11,Master,1,Female,Sales Executive,Very High,Married,6652,4,Excellent,8,Good,6,0
1455,45,Sales,20,Bachelor,1,Female,Sales Executive,High,Single,4850,8,Excellent,8,Better,5,0
1456,40,Research & Development,2,Master,1,Male,Research Scientist,High,Single,2809,2,Excellent,8,Better,2,2
1457,35,Research & Development,18,Master,1,Male,Healthcare Representative,High,Married,5689,1,Excellent,10,Best,10,0
1458,40,Research & Development,2,Master,1,Female,Research Scientist,High,Married,2001,2,Excellent,20,Better,5,0
1459,35,Research & Development,1,Master,1,Female,Research Scientist,Very High,Married,2977,1,Excellent,4,Better,4,1
1460,29,Research & Development,13,College,1,Male,Laboratory Technician,Medium,Married,4025,4,Excellent,10,Better,4,0
1461,29,Research & Development,28,Master,1,Female,Research Scientist,Low,Single,3785,1,Excellent,5,Bad,5,0
1462,50,Sales,28,Bachelor,1,Male,Sales Executive,Low,Divorced,10854,4,Excellent,20,Better,3,2
1463,39,Sales,24,Below College,1,Female,Sales Executive,Very High,Married,12031,0,Excellent,21,Good,20,9
1464,31,Research & Development,5,Bachelor,1,Male,Manufacturing Director,Low,Single,9936,0,Excellent,10,Better,9,1
1465,26,Sales,5,Bachelor,1,Female,Sales Representative,High,Single,2966,0,Excellent,5,Better,4,0
1466,36,Research & Development,23,College,1,Male,Laboratory Technician,Very High,Married,2571,4,Excellent,17,Better,5,0
1467,39,Research & Development,6,Below College,1,Male,Healthcare Representative,Low,Married,9991,4,Excellent,9,Better,7,1
1468,27,Research & Development,4,Bachelor,1,Male,Manufacturing Director,Medium,Married,6142,1,Outstanding,6,Better,6,0
1469,49,Sales,2,Bachelor,1,Male,Sales Executive,Medium,Married,5390,2,Excellent,17,Good,9,0
1470,34,Research & Development,8,Bachelor,1,Male,Laboratory Technician,High,Married,4404,2,Excellent,6,Best,4,1
