"id","age","department","distance_from_home","education","employee_count","gender","job_role","job_satisfaction","marital_status","monthly_income","yearly_income","num_companies_worked","performance_rating","total_working_years","years_at_company","years_since_last_promotion"
1355,56,"Research & Development",24,"College",1,"Male","Laboratory Technician","Very High","Single",2587,31044,1,"Excellent",5,4,1
1356,36,"Sales",17,"College",1,"Male","Sales Executive","Medium","Married",5507,66084,2,"Excellent",12,4,1
1357,41,"Sales",8,"Bachelor",1,"Female","Sales Executive","Medium","Married",4393,52716,5,"Outstanding",14,5,1
1358,42,"Research & Development",6,"Bachelor",1,"Male","Research Director","Low","Married",13348,160176,9,"Excellent",18,13,5
1359,31,"Sales",10,"College",1,"Female","Sales Executive","Very High","Divorced",6583,78996,2,"Excellent",8,5,1
1361,31,"Research & Development",4,"Bachelor",1,"Female","Laboratory Technician","High","Divorced",3978,47736,8,"Excellent",4,2,2
1362,26,"Research & Development",6,"Bachelor",1,"Male","Laboratory Technician","Very High","Married",2544,30528,0,"Excellent",8,7,7
1363,45,"Research & Development",1,"Master",1,"Male","Healthcare Representative","High","Single",5399,64788,4,"Excellent",12,4,0
1364,33,"Sales",10,"Master",1,"Male","Sales Executive","High","Single",5487,65844,1,"Excellent",10,10,0
1365,28,"Sales",1,"College",1,"Male","Sales Executive","Very High","Married",6834,82008,1,"Excellent",7,7,0
1366,29,"Sales",24,"Bachelor",1,"Male","Sales Representative","Low","Single",1091,13092,1,"Excellent",1,1,0
1367,39,"Sales",21,"Master",1,"Female","Sales Executive","High","Married",5736,68832,6,"Excellent",10,3,1
1368,27,"Research & Development",2,"Master",1,"Male","Research Scientist","Medium","Married",2226,26712,1,"Excellent",6,5,1
1369,34,"Research & Development",22,"Master",1,"Male","Research Scientist","Very High","Married",5747,68964,1,"Excellent",16,15,6
1370,28,"Sales",13,"College",1,"Female","Sales Executive","High","Single",9854,118248,3,"Excellent",6,2,2
1371,47,"Research & Development",14,"Master",1,"Male","Research Scientist","Medium","Married",5467,65604,8,"Excellent",16,8,1
1372,56,"Sales",11,"Doctor",1,"Female","Sales Executive","Low","Married",5380,64560,4,"Excellent",6,0,0
1373,39,"Research & Development",9,"College",1,"Male","Manufacturing Director","Low","Married",5151,61812,1,"Outstanding",10,10,7
1374,38,"Research & Development",8,"Bachelor",1,"Female","Research Scientist","Medium","Divorced",2133,25596,1,"Excellent",20,20,0
1375,58,"Sales",21,"Bachelor",1,"Female","Manager","Very High","Married",17875,214500,4,"Excellent",29,1,0
1376,32,"Research & Development",5,"College",1,"Female","Research Scientist","High","Single",2432,29184,3,"Excellent",8,4,0
1377,38,"Research & Development",9,"College",1,"Male","Research Scientist","Very High","Divorced",4771,57252,2,"Excellent",10,5,0
1379,42,"Sales",12,"Master",1,"Male","Sales Executive","Very High","Divorced",5087,61044,3,"Excellent",14,0,0
1380,27,"Human Resources",22,"Bachelor",1,"Female","Human Resources","Medium","Married",2863,34356,1,"Excellent",1,1,0
1381,35,"Sales",18,"Master",1,"Male","Sales Executive","Low","Married",5561,66732,0,"Excellent",6,5,0
1382,28,"Research & Development",16,"Bachelor",1,"Male","Research Scientist","High","Single",2144,25728,1,"Excellent",5,5,1
1383,31,"Research & Development",3,"College",1,"Male","Research Scientist","Low","Divorced",3065,36780,1,"Excellent",4,4,2
1384,36,"Research & Development",9,"Master",1,"Male","Laboratory Technician","Medium","Married",2810,33720,1,"Outstanding",5,5,0
1385,34,"Sales",1,"Bachelor",1,"Male","Sales Executive","Very High","Single",9888,118656,1,"Outstanding",14,14,2
1386,34,"Sales",13,"Master",1,"Male","Sales Executive","High","Divorced",8628,103536,1,"Excellent",9,8,1
1387,26,"Research & Development",1,"Bachelor",1,"Male","Laboratory Technician","Low","Single",2867,34404,0,"Excellent",8,7,7
1388,29,"Research & Development",1,"Bachelor",1,"Male","Healthcare Representative","Low","Married",5373,64476,0,"Excellent",6,5,0
1389,32,"Research & Development",15,"Master",1,"Female","Healthcare Representative","Very High","Divorced",6667,80004,5,"Excellent",9,5,1
1390,31,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","Low","Married",5003,60036,1,"Outstanding",10,10,8
1391,28,"Research & Development",17,"Bachelor",1,"Male","Laboratory Technician","Very High","Divorced",2367,28404,5,"Excellent",6,4,0
1392,38,"Sales",1,"Bachelor",1,"Male","Sales Representative","Low","Single",2858,34296,4,"Excellent",20,1,0
1393,35,"Sales",7,"Master",1,"Female","Sales Executive","Very High","Married",5204,62448,1,"Excellent",10,10,0
1394,27,"Sales",9,"Bachelor",1,"Male","Sales Executive","Very High","Single",4105,49260,1,"Excellent",7,7,0
1395,32,"Research & Development",5,"Master",1,"Male","Manufacturing Director","Very High","Single",9679,116148,8,"Outstanding",8,1,0
1396,31,"Sales",26,"Master",1,"Male","Sales Executive","Very High","Married",5617,67404,1,"Excellent",10,10,0
1397,53,"Sales",24,"Master",1,"Male","Sales Executive","Low","Single",10448,125376,6,"Excellent",15,2,2
1398,54,"Research & Development",9,"College",1,"Female","Research Scientist","High","Married",2897,34764,3,"Excellent",9,4,2
1399,33,"Research & Development",7,"College",1,"Male","Healthcare Representative","High","Divorced",5968,71616,1,"Outstanding",9,9,2
1400,43,"Research & Development",11,"Bachelor",1,"Male","Healthcare Representative","High","Married",7510,90120,1,"Excellent",10,10,0
1401,38,"Human Resources",1,"Master",1,"Male","Human Resources","Medium","Married",2991,35892,0,"Excellent",7,6,1
1402,55,"Human Resources",26,"Master",1,"Male","Manager","Medium","Married",19636,235632,4,"Excellent",35,10,1
1404,39,"Sales",15,"Master",1,"Male","Sales Executive","Low","Single",13341,160092,0,"Excellent",21,20,11
1405,42,"Research & Development",23,"College",1,"Male","Research Scientist","High","Single",4332,51984,1,"Excellent",20,20,3
1406,31,"Research & Development",10,"Bachelor",1,"Female","Research Director","High","Married",11031,132372,4,"Outstanding",13,11,4
1407,54,"Research & Development",10,"Bachelor",1,"Female","Manufacturing Director","Low","Single",4440,53280,6,"Excellent",9,5,1
1408,24,"Research & Development",1,"College",1,"Male","Healthcare Representative","High","Single",4617,55404,1,"Excellent",4,4,1
1409,23,"Research & Development",12,"College",1,"Male","Laboratory Technician","Very High","Single",2647,31764,1,"Excellent",5,5,1
1410,40,"Research & Development",11,"Bachelor",1,"Female","Laboratory Technician","High","Married",6323,75876,1,"Excellent",10,10,9
1411,40,"Sales",2,"College",1,"Female","Sales Executive","Medium","Married",5677,68124,3,"Excellent",15,11,5
1412,25,"Human Resources",2,"Bachelor",1,"Female","Human Resources","Medium","Married",2187,26244,4,"Excellent",6,2,1
1413,30,"Research & Development",1,"College",1,"Male","Laboratory Technician","Medium","Married",3748,44976,1,"Excellent",12,12,1
1415,47,"Research & Development",25,"Bachelor",1,"Male","Healthcare Representative","High","Single",8633,103596,2,"Outstanding",25,17,12
1416,33,"Research & Development",1,"College",1,"Male","Laboratory Technician","High","Divorced",2008,24096,1,"Excellent",1,1,0
1417,38,"Sales",1,"Master",1,"Male","Sales Executive","Medium","Married",4440,53280,0,"Excellent",16,15,5
1418,31,"Sales",2,"College",1,"Male","Sales Representative","High","Married",3067,36804,0,"Excellent",3,2,1
1419,38,"Research & Development",6,"Master",1,"Male","Manufacturing Director","High","Married",5321,63852,2,"Excellent",10,8,7
1420,42,"Research & Development",18,"Master",1,"Male","Research Scientist","Low","Divorced",5410,64920,6,"Excellent",9,4,1
1421,41,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","Very High","Married",2782,33384,3,"Outstanding",12,5,1
1423,35,"Research & Development",11,"Master",1,"Male","Laboratory Technician","High","Married",2660,31920,7,"Excellent",5,2,2
1424,22,"Research & Development",1,"College",1,"Male","Research Scientist","High","Single",3375,40500,0,"Excellent",4,3,1
1425,35,"Research & Development",9,"Master",1,"Male","Research Scientist","High","Single",5098,61176,1,"Excellent",10,10,0
1426,33,"Research & Development",15,"College",1,"Female","Healthcare Representative","Very High","Married",4878,58536,0,"Excellent",10,9,8
1427,32,"Research & Development",29,"Master",1,"Female","Laboratory Technician","Medium","Single",2837,34044,1,"Excellent",6,6,4
1428,40,"Research & Development",1,"Master",1,"Male","Laboratory Technician","Very High","Married",2406,28872,8,"Excellent",8,1,0
1429,32,"Sales",1,"Master",1,"Male","Sales Representative","Medium","Married",2269,27228,0,"Excellent",3,2,2
1431,38,"Research & Development",10,"Bachelor",1,"Female","Research Director","High","Married",13206,158472,3,"Excellent",20,18,1
1432,32,"Sales",1,"Master",1,"Female","Sales Executive","Very High","Married",10422,125064,1,"Excellent",14,14,5
1433,37,"Research & Development",10,"Bachelor",1,"Female","Research Director","Very High","Married",13744,164928,1,"Outstanding",16,16,6
1434,25,"Sales",8,"College",1,"Female","Sales Executive","High","Divorced",4907,58884,0,"Outstanding",6,5,0
1435,52,"Sales",29,"Master",1,"Male","Sales Representative","Very High","Divorced",3482,41784,2,"Excellent",16,9,0
1436,44,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","Very High","Single",2436,29232,6,"Excellent",6,4,1
1438,39,"Research & Development",9,"Bachelor",1,"Male","Manager","Very High","Single",19431,233172,2,"Excellent",21,6,1
1439,23,"Sales",9,"Bachelor",1,"Male","Sales Representative","Low","Married",1790,21480,1,"Excellent",1,1,1
1440,36,"Sales",3,"Bachelor",1,"Female","Sales Executive","Very High","Married",7644,91728,0,"Excellent",10,9,3
1441,36,"Research & Development",4,"College",1,"Female","Manufacturing Director","Medium","Divorced",5131,61572,7,"Excellent",18,4,0
1442,56,"Research & Development",1,"Master",1,"Male","Healthcare Representative","High","Divorced",6306,75672,1,"Outstanding",13,13,1
1443,29,"Research & Development",1,"Master",1,"Male","Research Scientist","Very High","Married",4787,57444,9,"Excellent",4,2,2
1444,42,"Research & Development",2,"Bachelor",1,"Male","Manager","High","Married",18880,226560,5,"Excellent",24,22,4
1445,56,"Research & Development",7,"College",1,"Male","Laboratory Technician","High","Married",2339,28068,8,"Excellent",14,10,9
1446,41,"Research & Development",28,"Master",1,"Female","Manufacturing Director","Medium","Married",13570,162840,0,"Outstanding",21,20,0
1447,34,"Sales",28,"Bachelor",1,"Female","Sales Executive","High","Married",6712,80544,1,"Outstanding",8,8,1
1448,36,"Sales",15,"Master",1,"Male","Sales Executive","Very High","Divorced",5406,64872,1,"Outstanding",15,15,11
1449,41,"Sales",3,"Bachelor",1,"Male","Sales Executive","Medium","Divorced",8938,107256,2,"Excellent",14,5,0
1450,32,"Research & Development",2,"Bachelor",1,"Male","Research Scientist","Low","Single",2439,29268,1,"Excellent",4,4,1
1451,35,"Human Resources",26,"Master",1,"Female","Human Resources","Very High","Single",8837,106044,1,"Excellent",9,9,1
1452,38,"Sales",10,"College",1,"Female","Sales Executive","Very High","Married",5343,64116,1,"Excellent",10,10,1
1453,50,"Sales",1,"Master",1,"Male","Sales Executive","High","Divorced",6728,80736,7,"Excellent",12,6,0
1454,36,"Sales",11,"Master",1,"Female","Sales Executive","Very High","Married",6652,79824,4,"Excellent",8,6,0
1455,45,"Sales",20,"Bachelor",1,"Female","Sales Executive","High","Single",4850,58200,8,"Excellent",8,5,0
1456,40,"Research & Development",2,"Master",1,"Male","Research Scientist","High","Single",2809,33708,2,"Excellent",8,2,2
1457,35,"Research & Development",18,"Master",1,"Male","Healthcare Representative","High","Married",5689,68268,1,"Excellent",10,10,0
1458,40,"Research & Development",2,"Master",1,"Female","Research Scientist","High","Married",2001,24012,2,"Excellent",20,5,0
1459,35,"Research & Development",1,"Master",1,"Female","Research Scientist","Very High","Married",2977,35724,1,"Excellent",4,4,1
1460,29,"Research & Development",13,"College",1,"Male","Laboratory Technician","Medium","Married",4025,48300,4,"Excellent",10,4,0
1461,29,"Research & Development",28,"Master",1,"Female","Research Scientist","Low","Single",3785,45420,1,"Excellent",5,5,0
1462,50,"Sales",28,"Bachelor",1,"Male","Sales Executive","Low","Divorced",10854,130248,4,"Excellent",20,3,2
1464,31,"Research & Development",5,"Bachelor",1,"Male","Manufacturing Director","Low","Single",9936,119232,0,"Excellent",10,9,1
1465,26,"Sales",5,"Bachelor",1,"Female","Sales Representative","High","Single",2966,35592,0,"Excellent",5,4,0
1466,36,"Research & Development",23,"College",1,"Male","Laboratory Technician","Very High","Married",2571,30852,4,"Excellent",17,5,0
1468,27,"Research & Development",4,"Bachelor",1,"Male","Manufacturing Director","Medium","Married",6142,73704,1,"Outstanding",6,6,0
1469,49,"Sales",2,"Bachelor",1,"Male","Sales Executive","Medium","Married",5390,64680,2,"Excellent",17,9,0
1470,34,"Research & Development",8,"Bachelor",1,"Male","Laboratory Technician","High","Married",4404,52848,2,"Excellent",6,4,1
